item,item.bestsplit,length,logprob,ppl,ppl1
hErEronI,herero + ni,8,-7.3172506,6.501713742260892,8.2159223306696
kInANOpA,kina + No + pa,8,-7.676723600000001,7.128026225448424,9.111511968924152
umOhEmiA,u + mohemia,8,-9.3948566,11.063001099541498,14.94022283239552
ukuInatO,uku + ina + to,8,-8.5077176,8.81661660228534,11.573499574134306
okApApOI,o + ka + pa + poi,8,-8.2461366,8.24588739833146,10.73413554432742
kOtEmaae,ko + te + ma + ae,8,-8.7075716,9.279144878280917,12.258757386731418
wiferukO,wi + feru + ko,8,-9.3555096,10.952192453213076,14.77197962647193
mEtEmune,mete + mu + ne,8,-9.4552066,11.235140585187674,15.202003388503613
hUfiaoNo,hu + fia + oNo,8,-9.7545166,12.12928435908933,16.56969731239238
pIwIkere,piwi + kere,8,-8.3111536,8.384197712641368,10.936898961889268
eotuAmeA,eo + tua + mea,8,-10.3637466,14.175141407675653,19.745508615090355
NOpaimAI,No + pai + mai,8,-8.1897446,8.127774057260588,10.561316920924636
kOreukAI,koreu + kai,8,-7.6281316,7.03995977670512,8.984966247543229
neenahAa,ne + ena + ha + a,8,-10.1687866,13.485441760361509,18.668022901676224
orikUteU,ori + ku + teu,8,-9.9931166,12.892771595154855,17.747597674212066
tInIrire,tiniri + re,8,-7.0165216,6.020235926378891,7.534686724008836
NOpafAko,No + pa + fako,8,-7.2426706,6.378832198846949,8.041439983893682
inEtenau,inetenau,8,-7.8615616,7.473204118051955,9.609376287944198
heuaaaiE,he + ua + a + ai + e,8,-12.4411866,24.11870950085579,35.90445385238652
uApepowa,ua + pepo + wa,8,-9.1151296,10.298931694255547,13.78450578535657
kONOpowA,koNo + po + wa,8,-8.3177166,8.398287412985672,10.957578105917067
omanueNe,omanu + e + Ne,8,-11.6088666,19.492792809658447,28.255846656319374
paNipENa,pa + Ni + pe + Na,8,-7.7452916,7.2541737847939745,9.293117964290632
eEtONonu,e + e + toNo + nu,8,-11.8464566,20.71442848608993,30.255690923801325
ehiUrIri,ehi + uriri,8,-8.7069986,9.277784674668718,12.256735806594946
IrutipOI,i + ru + ti + poi,8,-9.3536136,10.946881074730273,14.763920569237321
ieafInoe,ie + afinoe,8,-11.9261866,21.141307566927672,30.958030587338932
nOkEfehI,no + ke + fe + hi,8,-8.9007916,9.749376549595745,12.959819414372177
tiUfAkiO,tiu + fakio,8,-8.3372456,8.440353228630496,11.01934295951554
tEuamewA,te + ua + me + wa,8,-9.7525766,12.123265664396586,16.560447759029557
NuaAmufI,Nua + amu + fi,8,-10.5904666,15.021680171065881,21.076977164590012
wUnakANU,wunaka + Nu,8,-10.2036766,13.606356460079082,18.856434418539493
aNuapIfa,a + Nua + pi + fa,8,-10.2079466,13.62122882874765,18.87962331353878
iAtaetEA,ia + tae + tea,8,-8.3612216,8.492286204858942,11.095648749584415
fEurUkiI,fe + uru + ki + i,8,-10.205426600000001,13.612449728333546,18.865934617593414
eEhutUri,e + ehuturi,8,-9.9935366,12.894157049094966,17.749743234969937
AwEneoma,awene + oma,8,-9.2257126,10.594468591112506,14.230300626499254
iNOkioNi,iNo + kio + Ni,8,-10.2415366,13.73879081621406,19.063036306133345
